,Unnamed: 0,categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport,colori
2020,2146,Scarpe Sportive,41.5,uomo,ASICS,GEL-DEDICATE 8 - Scarpe da padel - black/energy aqua,66.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-scarpe-da-padel-blackenergy-aqua-as142a10t-q11.html?size=41.5,GEL dedicate 8,Scarpe da padel,black/energy aqua
2021,2147,Scarpe Sportive,41.5,uomo,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - black,199.95,199.95,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-stabili-black-as142a15s-q11.html?size=41.5,GEL kayano 31,Scarpe da corsa su strada,black
2022,2148,Scarpe Sportive,41.5,uomo,ASICS,COURT 3 - Scarpe da tennis per tutte le superfici - white/greyish purple,160.99,189.99,https://www.zalando.it/asics-court-3-scarpe-da-tennis-per-tutte-le-superfici-whitegreyish-purple-as142a17c-a11.html?size=41.5,COURT 3,scarpe da tennis per tutte le superfici,white/greyish purple
2023,2149,Scarpe Sportive,41.5,uomo,NEW BALANCE,FRESH FOAM X HIERRO MID GORE-TEX - Scarpe da trail running - black grey,200.0,200.0,https://www.zalando.it/new-balance-sneakers-basse-black-grey-ne242a0ot-q11.html?size=41.5,FRESH FOAM X HIERRO MID GORE tex,Scarpe da trail running,black grey
2024,2150,Scarpe Sportive,41.5,uomo,ASICS,GEL-CUMULUS 27 - Scarpe da corsa su strada - lite show mojave,159.99,159.99,https://www.zalando.it/asics-gel-cumulus-27-scarpe-da-corsa-su-strada-lite-show-mojave-as142a182-h11.html?size=41.5,GEL cumulus 27,Scarpe da corsa su strada,lite show mojave
2025,2151,Scarpe Sportive,41.5,uomo,ASICS,GEL-TRABUCO 13 - Scarpe da trail running - black/nova orange,159.99,159.99,https://www.zalando.it/asics-gel-trabuco-13-scarpe-da-trail-running-blacknova-orange-as142a17l-q11.html?size=41.5,GEL trabuco 13,Scarpe da trail running,black/nova orange
2026,2152,Scarpe Sportive,41.5,uomo,ASICS,FUJI LITE 5 - Scarpe da trail running - saxon green/rainy lake,139.99,139.99,https://www.zalando.it/asics-fuji-lite-5-scarpe-da-trail-running-saxon-greenrainy-lake-as142a15u-m11.html?size=41.5,FUJI LITE 5,scarpe da trail running,saxon green/rainy lake
2027,2153,Scarpe Sportive,41.5,uomo,ASICS,GAME FF - Scarpe da tennis per tutte le superfici - indigo fog/nova orange,75.99,89.99,https://www.zalando.it/asics-game-ff-scarpe-da-tennis-per-tutte-le-superfici-indigo-fognova-orange-as142a17e-k11.html?size=41.5,GAME FF,scarpe da tennis per tutte le superfici,indigo fog/nova orange
2028,2154,Scarpe Sportive,41.5,uomo,ASICS,GT-1000 13 - Scarpe da corsa su strada - indigo blue white,130.0,130.0,https://www.zalando.it/asics-scarpe-da-corsa-su-strada-indigo-blue-white-as142a172-k12.html?size=41.5,GT 1000 13,Scarpe da corsa su strada,indigo blue white
2029,2155,Scarpe Sportive,41.5,uomo,ASICS,NOOSA TRI 16 - Scarpe da corsa su strada - black soothing sea,150.0,150.0,https://www.zalando.it/asics-regalo-per-nascita-black-soothing-sea-as142a1b9-q11.html?size=41.5,NOOSA TRI 16,scarpe da corsa su strada,black soothing sea
2030,2156,Scarpe Sportive,41.5,uomo,ASICS,GT-1000 13 - Scarpe da corsa su strada - illusion blue white,130.0,130.0,https://www.zalando.it/asics-scarpe-da-corsa-su-strada-illusion-blue-white-as142a172-k11.html?size=41.5,GT 1000 13,Scarpe da corsa su strada,illusion blue white
2031,2157,Scarpe Sportive,41.5,uomo,NEW BALANCE,FURON PRO FG V8 - Scarpa da rugby - white grey,150.0,150.0,https://www.zalando.it/new-balance-sneakers-basse-white-grey-ne244a01l-a11.html?size=41.5,FURON PRO FG V8,scarpa da rugby,white grey
2032,2158,Scarpe Sportive,41.5,uomo,ASICS,SNAPDOWN 4 WRESTLING SHOE UNISEX - Scarpe da allenamento - black/white,89.99,89.99,https://www.zalando.it/asics-snapdown-4-wrestling-boxing-shoe-unisex-scarpe-da-allenamento-blackwhite-as144a02a-q11.html?size=41.5,SNAPDOWN 4 WRESTLING SHOE UNISEX,scarpe da allenamento,black/white
2033,2159,Scarpe Sportive,41.5,uomo,ASICS,GT-2000 13 - Scarpe da corsa su strada - nature bathing/lime green,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-nature-bathinglime-green-as142a181-m11.html?size=41.5,GT 2000 13,Scarpe da corsa su strada,nature bathing/lime green
2034,2160,Scarpe Sportive,41.5,uomo,ASICS,GAME CLAY - da tennis per terra battuta - white/black,89.99,89.99,https://www.zalando.it/asics-game-ff-clay-da-tennis-per-terra-battuta-whiteblack-as142a17h-a12.html?size=41.5,GAME CLAY,da tennis per terra battuta,white/black
2035,2161,Scarpe Sportive,41.5,uomo,ASICS,SOLUTION SWIFT FF 2 PADEL - Scarpe da padel - grey blue/mako blue,107.99,119.99,https://www.zalando.it/asics-solution-swift-ff-2-scarpe-da-padel-grey-bluemako-blue-as142a15j-k11.html?size=41.5,SOLUTION SWIFT FF 2 PADEL,scarpe da padel,grey blue/mako blue
2036,2162,Scarpe Sportive,41.5,uomo,ASICS,GT-2000 13 LITE-SHOW UNISEX - Scarpe da corsa su strada - light blue,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-lite-show-unisex-scarpe-da-corsa-su-strada-light-blue-as142a183-k11.html?size=41.5,GT 2000 13 lite SHOW UNISEX,Scarpe da corsa su strada,light blue
2037,2163,Scarpe Sportive,41.5,uomo,ASICS,GAME CLAY - da tennis per terra battuta - indigo fog/nova orange,75.99,89.99,https://www.zalando.it/asics-game-ff-clay-da-tennis-per-terra-battuta-indigo-fognova-orange-as142a17h-k11.html?size=41.5,GAME CLAY,da tennis per terra battuta,indigo fog/nova orange
2038,2164,Scarpe Sportive,41.5,uomo,NEW BALANCE,FUELCELL PROPEL V5 - Sneakers basse - black white,129.99,129.99,https://www.zalando.it/new-balance-fuelcell-propel-v5-scarpe-da-corsa-stabili-black-white-ne242a0na-q11.html?size=41.5,FUELCELL PROPEL V5,sneakers basse,black white
2039,2165,Scarpe Sportive,41.5,uomo,ASICS,COURT FF 3 CLAY - da tennis per terra battuta - white/greyish purple,160.99,189.99,https://www.zalando.it/asics-court-ff-3-clay-da-tennis-per-terra-battuta-whitegreyish-purple-as142a17d-a11.html?size=41.5,COURT FF 3 CLAY,da tennis per terra battuta,white/greyish purple
2040,2166,Scarpe Sportive,41.5,uomo,ASICS,GT 1000 13 - Sneakers basse - black/wave teal,129.99,129.99,https://www.zalando.it/asics-gt-1000-13-scarpe-da-corsa-su-strada-blackwave-teal-as142a15t-q12.html?size=41.5,GT 1000 13,sneakers basse,black/wave teal
2041,2167,Scarpe Sportive,41.5,uomo,ASICS,GEL-NIMBUS 27 - Scarpe da corsa su strada - illusion blue indigo blue b,200.0,200.0,https://www.zalando.it/asics-gel-nimbus-27-scarpe-da-corsa-su-strada-illusion-blue-indigo-blue-b-as142a17v-k12.html?size=41.5,GEL nimbus 27,Scarpe da corsa su strada,illusion blue indigo blue b
2042,2168,Scarpe Sportive,41.5,uomo,ASICS,GEL-NIMBUS 27 - Scarpe da corsa su strada - white/huddle yellow,199.99,199.99,https://www.zalando.it/asics-gel-nimbus-27-scarpe-da-corsa-su-strada-whitehuddle-yellow-as142a17v-a11.html?size=41.5,GEL nimbus 27,Scarpe da corsa su strada,white/huddle yellow
2043,2169,Scarpe Sportive,41.5,uomo,ASICS,SOLUTION SPEED FF 3 CLAY - da tennis per terra battuta - shocking orange black,150.0,150.0,https://www.zalando.it/asics-sneakers-basse-shocking-orange-black-as112p007-h11.html?size=41.5,SOLUTION SPEED FF 3 CLAY,da tennis per terra battuta,shocking orange black
2044,2170,Scarpe Sportive,41.5,uomo,ASICS,GT-2000 13 - Scarpe da corsa su strada - black/wave teal,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-blackwave-teal-as142a16c-q14.html?size=41.5,GT 2000 13,Scarpe da corsa su strada,black/wave teal
2045,2171,Scarpe Sportive,41.5,uomo,NEW BALANCE,FURON PRO FG V7+. - Scarpe da calcetto con tacchetti - black white,161.0,230.0,https://www.zalando.it/new-balance-furon-pro-fg-v7-scarpe-da-calcetto-con-tacchetti-black-white-ne244a00v-q11.html?size=41.5,FURON PRO FG V7+.,scarpe da calcetto con tacchetti,black white
2046,2172,Scarpe Sportive,41.5,uomo,ASICS,GEL-CUMULUS 27 - Scarpe da corsa su strada - black concrete,159.95,159.95,https://www.zalando.it/asics-gel-scarpe-da-corsa-su-strada-black-concrete-as142a17x-q12.html?size=41.5,GEL cumulus 27,Scarpe da corsa su strada,black concrete
2047,2173,Scarpe Sportive,41.5,uomo,ASICS,GEL-NIMBUS 27 - Scarpe da corsa su strada - black coral reef,199.99,199.99,https://www.zalando.it/asics-gel-nimbus-scarpe-da-corsa-su-strada-black-coral-reef-as142a17v-q12.html?size=41.5,GEL nimbus 27,Scarpe da corsa su strada,black coral reef
2048,2174,Scarpe Sportive,41.5,uomo,ASICS,GEL-TACTIC 12 - Scarpe da pallavolo - midnight/white,98.99,109.99,https://www.zalando.it/asics-gel-tactic-12-scarpe-da-pallavolo-midnightwhite-as142a10q-k13.html?size=41.5,GEL tactic 12,Scarpe da pallavolo,midnight/white
2049,2175,Scarpe Sportive,41.5,uomo,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - black white,200.0,200.0,https://www.zalando.it/asics-sneakers-basse-black-white-as142a173-q11.html?size=41.5,GEL kayano 31,Scarpe da corsa su strada,black white
2050,2176,Scarpe Sportive,41.5,uomo,ASICS,GT-2000 13 - Scarpe da corsa su strada - coral reef/mojave,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-coral-reefmojave-as142a16c-g11.html?size=41.5,GT 2000 13,Scarpe da corsa su strada,coral reef/mojave
2051,2177,Scarpe Sportive,41.5,uomo,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - white sage/birch,199.99,199.99,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-white-sagebirch-as142a15s-m12.html?size=41.5,GEL kayano 31,Scarpe da corsa su strada,white sage/birch
2052,2178,Scarpe Sportive,41.5,uomo,ASICS,SKY ELITE FF 3 - Scarpe da pallavolo - white/nova orange,143.99,159.99,https://www.zalando.it/asics-sky-elite-ff-3-scarpe-da-pallavolo-whitenova-orange-as142a15a-a13.html?size=41.5,SKY ELITE FF 3,scarpe da pallavolo,white/nova orange
2053,2179,Scarpe Sportive,41.5,uomo,ASICS,GEL-CUMULUS 27 - Scarpe da corsa su strada - taupe grey black,159.95,159.95,https://www.zalando.it/asics-gel-cumulus-27-scarpe-da-corsa-su-strada-taupe-grey-black-as142a17x-c11.html?size=41.5,GEL cumulus 27,Scarpe da corsa su strada,taupe grey black
2054,2180,Scarpe Sportive,41.5,uomo,ASICS,GT-2000 13 - Scarpe da corsa su strada - pure aqua/white,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-pure-aquawhite-as142a16c-k12.html?size=41.5,GT 2000 13,Scarpe da corsa su strada,pure aqua/white
2055,2181,Scarpe Sportive,41.5,uomo,ASICS,SOLUTION SPEED FF 3  - Scarpe da padel - white/hot pink,126.99,149.99,https://www.zalando.it/asics-solution-speed-ff-3-scarpe-da-padel-whitehot-pink-as142a15o-a11.html?size=41.5,SOLUTION SPEED FF 3,scarpe da padel,white/hot pink
2056,2182,Scarpe Sportive,41.5,uomo,ASICS,BEYOND  - Scarpe da pallamano - white/midnight,107.99,119.99,https://www.zalando.it/asics-beyond-scarpe-da-pallamano-whitemidnight-as142a10n-a14.html?size=41.5,BEYOND,scarpe da pallamano,white/midnight
2057,2183,Scarpe Sportive,41.5,uomo,ASICS,GEL-CHALLENGER 14 - Scarpe da tennis per tutte le superfici - white/saxon green,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-scarpe-da-tennis-per-tutte-le-superfici-whitesaxon-green-as142a10b-a13.html?size=41.5,GEL challenger 14,Scarpe da tennis per tutte le superfici,white/saxon green
2058,2184,Scarpe Sportive,41.5,uomo,ASICS,GEL-CUMULUS 27 - Scarpe da corsa su strada - indigo blue cool grey,159.99,159.99,https://www.zalando.it/asics-gel-cumulus-27-scarpe-da-corsa-su-strada-indigo-blue-cool-grey-as142a17x-k12.html?size=41.5,GEL cumulus 27,Scarpe da corsa su strada,indigo blue cool grey
2059,2185,Scarpe Sportive,41.5,uomo,ASICS,GEL-PULSE 15 - Scarpe da corsa su strada - midnight/white,110.0,110.0,https://www.zalando.it/asics-gel-pulse-15-scarpe-running-neutre-midnightwhite-as142a140-k11.html?size=41.5,GEL pulse 15,Scarpe da corsa su strada,midnight/white
2060,2186,Scarpe Sportive,41.5,uomo,ASICS,GEL CHALLENGER - da tennis per terra battuta - indigo fog/white,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-clay-da-tennis-per-terra-battuta-indigo-fogwhite-as142a10e-k14.html?size=41.5,GEL CHALLENGER,da tennis per terra battuta,indigo fog/white
2061,2187,Scarpe Sportive,41.5,uomo,ASICS,FUJI SPEED 3 - Scarpe da trail running - nova orange/pure aqua,179.99,179.99,https://www.zalando.it/asics-fuji-speed-3-scarpe-da-trail-running-nova-orangepure-aqua-as142a15x-h11.html?size=41.5,FUJI SPEED 3,scarpe da trail running,nova orange/pure aqua
2062,2188,Scarpe Sportive,41.5,uomo,NEW BALANCE,FURON PRO FG V8 - Scarpa da rugby - black grey,150.0,150.0,https://www.zalando.it/new-balance-sneakers-basse-black-grey-ne244a01l-q11.html?size=41.5,FURON PRO FG V8,scarpa da rugby,black grey
2063,2189,Scarpe Sportive,41.5,uomo,ASICS,GEL CHALLENGER - da tennis per terra battuta - white/saxon green,101.99,119.99,https://www.zalando.it/asics-gel-challenger-da-tennis-per-terra-battuta-white-saxon-green-as142a10e-a12.html?size=41.5,GEL CHALLENGER,da tennis per terra battuta,white/saxon green
2064,2190,Scarpe Sportive,41.5,uomo,ASICS,BLADE - Scarpe da pallamano - white/nova orange,107.99,119.99,https://www.zalando.it/asics-blade-scarpe-da-pallamano-whitenova-orange-as142a10o-a14.html?size=41.5,BLADE,scarpe da pallamano,white/nova orange
2065,2191,Scarpe Sportive,41.5,uomo,ASICS,SOLUTION SPEED 3 - Scarpe da tennis per tutte le superfici - white/black,149.99,149.99,https://www.zalando.it/asics-solution-speed-ff-3-scarpe-da-tennis-per-tutte-le-superfici-whiteblack-as142a13y-a11.html?size=41.5,SOLUTION SPEED 3,scarpe da tennis per tutte le superfici,white/black
2066,2192,Scarpe Sportive,41.5,uomo,ASICS,GEL-CUMULUS 26 - Scarpe da corsa su strada - black/safety yellow,159.99,159.99,https://www.zalando.it/asics-gel-cumulus-26-scarpe-running-neutre-blacksafety-yellow-as142a14e-q14.html?size=41.5,GEL cumulus 26,Scarpe da corsa su strada,black/safety yellow
2067,2193,Scarpe Sportive,41.5,uomo,ASICS,POWERBREAK FF - Scarpe da pallamano - speed red/sun coral,134.99,149.99,https://www.zalando.it/asics-powerbreak-ff-scarpe-da-pallamano-speed-redsun-coral-as142a15g-g11.html?size=41.5,POWERBREAK FF,scarpe da pallamano,speed red/sun coral
2068,2194,Scarpe Sportive,41.5,uomo,NEW BALANCE,TEKELA MAGIA FG V4 - Scarpe da calcetto con tacchetti - black red,150.0,150.0,https://www.zalando.it/new-balance-tekela-magia-fg-v4-scarpe-da-calcetto-con-tacchetti-black-red-ne244a01h-q11.html?size=41.5,TEKELA MAGIA FG V4,scarpe da calcetto con tacchetti,black red
2069,2195,Scarpe Sportive,41.5,uomo,ASICS,SOLUTION SWIFT FF 2 CLAY - da tennis per terra battuta - white/nova orange,95.99,119.99,https://www.zalando.it/asics-solution-swift-ff-2-clay-da-tennis-per-terra-battuta-whitenova-orange-as142a15p-a11.html?size=41.5,SOLUTION SWIFT FF 2 CLAY,da tennis per terra battuta,white/nova orange
2070,2196,Scarpe Sportive,41.5,uomo,NEW BALANCE,MINIMUS - Scarpe da trail running - orange black,140.0,140.0,https://www.zalando.it/new-balance-minimus-scarpe-da-trail-running-orange-black-ne242a0ps-h11.html?size=41.5,MINIMUS,scarpe da trail running,orange black
2071,2197,Scarpe Sportive,41.5,uomo,NEW BALANCE,FURON TEAM FG V8. - Scarpe da calcio con tacchetti - white red,90.0,90.0,https://www.zalando.it/new-balance-sneakers-alte-white-red-ne244a01i-a11.html?size=41.5,FURON TEAM FG V8.,scarpe da calcio con tacchetti,white red
2072,2198,Scarpe Sportive,41.5,uomo,ASICS,SOLUTION SWIFT 2 - Scarpe da tennis per tutte le superfici - white nova orange,101.99,119.99,https://www.zalando.it/asics-solution-swift-scarpe-da-tennis-per-tutte-le-superfici-white-nova-orange-as142a15r-a11.html?size=41.5,SOLUTION SWIFT 2,scarpe da tennis per tutte le superfici,white nova orange
2073,2199,Scarpe Sportive,41.5,uomo,ASICS,GEL-TASK MT 4 - Scarpe da pallamano - white/indigo fog,89.99,99.99,https://www.zalando.it/asics-gel-task-mt-4-scarpe-da-pallamano-whiteindigo-fog-as142a15c-a12.html?size=41.5,GEL task mt 4,Scarpe da pallamano,white/indigo fog
2074,2200,Scarpe Sportive,41.5,uomo,NEW BALANCE,FRESH FOAM X EVOZ V4 - Scarpe da corsa su strada - sizzle,129.99,129.99,https://www.zalando.it/new-balance-fresh-foam-x-evoz-scarpe-da-corsa-su-strada-sizzle-ne242a0of-h11.html?size=41.5,FRESH FOAM X EVOZ V4,scarpe da corsa su strada,sizzle
2075,2201,Scarpe Sportive,41.5,uomo,NEW BALANCE,FURON PRO FG V8 - Scarpe da calcetto con tacchetti - white red,150.0,150.0,https://www.zalando.it/new-balance-furon-pro-scarpe-da-calcetto-con-tacchetti-white-red-ne244a01f-a11.html?size=41.5,FURON PRO FG V8,scarpe da calcetto con tacchetti,white red
2076,2202,Scarpe Sportive,41.5,uomo,NEW BALANCE,442 PRO AG V2. - Scarpe da calcetto con tacchetti - black red,150.0,150.0,https://www.zalando.it/new-balance-sneakers-basse-black-red-ne212p00f-q11.html?size=41.5,442 PRO AG V2.,scarpe da calcetto con tacchetti,black red
2077,2203,Scarpe Sportive,41.5,uomo,NEW BALANCE,TEKELA MAGIQUE - Scarpe da calcetto con tacchetti - black white,90.0,90.0,https://www.zalando.it/new-balance-regalo-per-nascita-black-white-ne244a00w-q11.html?size=41.5,TEKELA MAGIQUE,scarpe da calcetto con tacchetti,black white
2078,2204,Scarpe Sportive,41.5,uomo,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - pure aqua/pure silver,199.99,199.99,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-pure-aquapure-silver-as142a15s-k13.html?size=41.5,GEL kayano 31,Scarpe da corsa su strada,pure aqua/pure silver
2079,2205,Scarpe Sportive,41.5,uomo,ASICS,GEL-COURT HUNTER 3 - Scarpe da pallamano - midnight/white,80.99,89.99,https://www.zalando.it/asics-gel-court-hunter-3-scarpe-da-pallamano-midnightwhite-as142a0z7-k14.html?size=41.5,GEL court hunter 3,Scarpe da pallamano,midnight/white
2080,2206,Scarpe Sportive,41.5,uomo,NEW BALANCE,TEKELA MAGIA V4 - Scarpe da calcio con tacchetti - black red,150.0,150.0,https://www.zalando.it/new-balance-scarpe-skate-black-red-ne244a01m-q11.html?size=41.5,TEKELA MAGIA V4,scarpe da calcio con tacchetti,black red
2081,2207,Scarpe Sportive,41.5,uomo,ASICS,POWERBREAK FF - Scarpe da pallamano - white/nova orange,134.99,149.99,https://www.zalando.it/asics-powerbreak-scarpe-da-pallamano-whitenova-orange-as142a15g-a13.html?size=41.5,POWERBREAK FF,scarpe da pallamano,white/nova orange
2082,2208,Scarpe Sportive,41.5,uomo,NEW BALANCE,FURON PRO SG V8 - Scarpe da calcio con tacchetti - white red,150.0,150.0,https://www.zalando.it/new-balance-furon-pro-sg-v8-scarpe-da-calcio-con-tacchetti-white-red-ne244a01g-a11.html?size=41.5,FURON PRO SG V8,scarpe da calcio con tacchetti,white red
2083,2209,Scarpe Sportive,41.5,uomo,ASICS,GEL-TASK 4 - Scarpe da pallamano - white/indigo fog,80.99,89.99,https://www.zalando.it/asics-gel-task-4-scarpe-da-pallamano-whiteindigo-fog-as142a15b-a12.html?size=41.5,GEL task 4,Scarpe da pallamano,white/indigo fog
2084,2210,Scarpe Sportive,41.5,uomo,NEW BALANCE,HESI LOW - Scarpe da basket - sunfade red,119.99,119.99,https://www.zalando.it/new-balance-hesi-low-scarpe-da-basket-sunfade-red-ne242a0o5-j11.html?size=41.5,HESI LOW,scarpe da basket,sunfade red
2085,2211,Scarpe Sportive,41.5,uomo,NEW BALANCE,442 TEAM FG V2 - Scarpe da calcetto con tacchetti - white red,110.0,110.0,https://www.zalando.it/new-balance-sneakers-basse-white-red-ne242a0ow-a11.html?size=41.5,442 TEAM FG V2,scarpe da calcetto con tacchetti,white red
2086,2212,Scarpe Sportive,41.5,uomo,PUMA,RAPIDO 3 - Scarpe da calcetto con tacchetti - fire white chili black,60.0,60.0,https://www.zalando.it/puma-scarpe-da-calcetto-con-tacchetti-fire-white-chili-black-pu142a1qi-h11.html?size=41.5,RAPIDO 3,scarpe da calcetto con tacchetti,fire white chili black
2087,2213,Scarpe Sportive,41.5,uomo,NEW BALANCE,U740 UNISEX - Sneakers basse - white,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-white-ne215p03o-a11.html?size=41.5,U740 UNISEX,sneakers basse,white
2088,2214,Scarpe Sportive,41.5,uomo,NEW BALANCE,U740 UNISEX - Sneakers basse - incense,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-incense-ne215p003-b11.html?size=41.5,U740 UNISEX,sneakers basse,incense
2089,2215,Scarpe Sportive,41.5,uomo,NEW BALANCE,U740 UNISEX - Sneakers basse - navy,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-navy-ne215p015-b11.html?size=41.5,U740 UNISEX,sneakers basse,navy
2090,2216,Scarpe Sportive,41.5,uomo,NEW BALANCE,U740 - Sneakers basse - black,119.99,119.99,https://www.zalando.it/new-balance-u740-sneakers-basse-black-ne215p03y-q11.html?size=41.5,U740,sneakers basse,black
2091,2217,Scarpe Sportive,41.5,uomo,NEW BALANCE,U740 - Sneakers basse - blue agate,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-blue-agate-ne215p004-a11.html?size=41.5,U740,sneakers basse,blue agate
