,categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport,colori
7039,Scarpe Sportive,41.0,uomo,MIZUNO,WAVE STEALTH NEO 2 - Scarpe da pallamano - white/bellwether blue/bel air blue,152.99,169.99,https://www.zalando.it/mizuno-wave-stealth-neo-2-scarpe-da-pallamano-whitebellwether-bluebel-air-blue-m2742a0if-a12.html?size=41,WAVE STEALTH NEO 2,scarpe da pallamano,white/bellwether blue/bel air blue
7040,Scarpe Sportive,41.0,uomo,MIZUNO,WAVE ULTIMA 16 - Scarpe da corsa su strada - dark blue/mint,139.99,139.99,https://www.zalando.it/mizuno-wave-ultima-16-scarpe-da-corsa-su-strada-dark-bluemint-m2742a0l3-k11.html?size=41,WAVE ULTIMA 16,scarpe da corsa su strada,dark blue/mint
7041,Scarpe Sportive,41.0,uomo,PUMA,DEVIATE NITRO 3 - Scarpe da trail running - puma black yellow alert,170.0,170.0,https://www.zalando.it/puma-scarpe-da-camminata-puma-black-yellow-alert-pu142a21m-q11.html?size=41,DEVIATE NITRO 3,scarpe da trail running,puma black yellow alert
7042,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,DYNAMIC 2 - Scarpe da allenamento - ether blue,100.0,100.0,https://www.zalando.it/under-armour-dynamic-scarpe-da-allenamento-ether-blue-un242a0np-k12.html?size=41,DYNAMIC 2,scarpe da allenamento,ether blue
7043,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,CURRY SPLASH 24 - Scarpe da basket - royal,110.0,110.0,https://www.zalando.it/under-armour-sneakers-basse-royal-un244a036-k11.html?size=41,CURRY SPLASH 24,scarpe da basket,royal
7044,Scarpe Sportive,41.0,uomo,PUMA GOLF,FUSION CLASSIC - Scarpe da golf - white,139.99,139.99,https://www.zalando.it/puma-golf-fusion-classic-scarpe-da-golf-white-pu542a037-a11.html?size=41,FUSION CLASSIC,scarpe da golf,white
7045,Scarpe Sportive,41.0,uomo,PUMA,SOLARFLASH III - Scarpe da pallamano - team royal/white,69.99,69.99,https://www.zalando.it/puma-solarflash-iii-scarpe-da-pallamano-team-royalwhite-pu142a1ss-k11.html?size=41,SOLARFLASH III,scarpe da pallamano,team royal/white
7046,Scarpe Sportive,41.0,uomo,MIZUNO,WAVE LIGHTNING Z8 MID - Scarpe da pallavolo - white/bellwether blue/bel air blue,135.99,169.99,https://www.zalando.it/mizuno-wave-lightning-z8-mid-scarpe-da-pallavolo-whitebellwether-bluebel-air-blue-m2742a0ho-a13.html?size=41,WAVE LIGHTNING Z8 MID,scarpe da pallavolo,white/bellwether blue/bel air blue
7047,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,INFINITE MVMNT SE - Scarpe da allenamento - white,129.99,129.99,https://www.zalando.it/under-armour-infinite-se-scarpe-da-allenamento-white-un244a030-a13.html?size=41,INFINITE MVMNT SE,scarpe da allenamento,white
7048,Scarpe Sportive,41.0,uomo,MIZUNO,MORELIA NEO IV PRO - Scarpe da calcetto con tacchetti - white/neon green/cool gray,83.99,129.99,https://www.zalando.it/mizuno-morelia-neo-iv-pro-scarpe-da-calcetto-con-tacchetti-whiteneon-greencool-gray-m2742a0jm-a11.html?size=41,MORELIA NEO IV PRO,scarpe da calcetto con tacchetti,white/neon green/cool gray
7049,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,SLIPSPEED MEGA FADE - Scarpe da corsa su strada - black,150.0,150.0,https://www.zalando.it/under-armour-technical-performa-slipspeed-mega-fade-scarpe-da-allenamento-black-un215p004-q11.html?size=41,SLIPSPEED MEGA FADE,scarpe da corsa su strada,black
7050,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 8 MATCH  - Scarpe da calcetto con tacchetti - black/silver/fluo green,56.99,94.99,https://www.zalando.it/puma-future-8-match-fgag-scarpe-da-calcetto-con-tacchetti-blacksilverfluo-green-pu142a1wu-q12.html?size=41,FUTURE 8 MATCH,scarpe da calcetto con tacchetti,black/silver/fluo green
7051,Scarpe Sportive,41.0,uomo,PUMA,ELECTRIFY NITRO™ 4  - Scarpe da corsa su strada - blue crystal yellow alert,100.0,100.0,https://www.zalando.it/puma-electrify-scarpe-da-corsa-su-strada-blue-crystal-yellow-alert-pu142a23a-k11.html?size=41,ELECTRIFY NITRO™ 4,scarpe da corsa su strada,blue crystal yellow alert
7052,Scarpe Sportive,41.0,uomo,PUMA,VOLTAIC EVO - Scarpe da allenamento - warm white/velvet moss,79.99,79.99,https://www.zalando.it/puma-voltaic-evo-scarpe-da-allenamento-warm-whitevelvet-moss-pu142a1xy-a11.html?size=41,VOLTAIC EVO,scarpe da allenamento,warm white/velvet moss
7053,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,CHARGED BREEZE 2 - Scarpe da corsa su strada - black jet gray white,80.06,89.95,https://www.zalando.it/under-armour-scarpe-running-neutre-black-jet-gray-white-un242a0l8-q11.html?size=41,CHARGED BREEZE 2,scarpe da corsa su strada,black jet gray white
7054,Scarpe Sportive,41.0,uomo,PUMA,ELECTRIFY NITRO™ 4  - Scarpe da corsa su strada - black white,100.0,100.0,https://www.zalando.it/puma-scarpe-da-corsa-su-strada-black-white-pu142a23a-q11.html?size=41,ELECTRIFY NITRO™ 4,scarpe da corsa su strada,black white
7055,Scarpe Sportive,41.0,uomo,PUMA,KING ULTIMATE VOL. UP FG/AG - Scarpe da calcetto con tacchetti - luminous blue/poison pink/blazing blue,119.0,119.0,https://www.zalando.it/puma-king-ultimate-vol-up-fgag-scarpe-da-calcetto-con-tacchetti-luminous-bluepoison-pinkblazing-blue-pu142a1tr-k11.html?size=41,KING ULTIMATE VOL. UP FG/AG,scarpe da calcetto con tacchetti,luminous blue/poison pink/blazing blue
7056,Scarpe Sportive,41.0,uomo,PUMA,AVANT RUGBY - Scarpa da rugby - black white,85.0,85.0,https://www.zalando.it/puma-avant-scarpa-da-rugby-black-white-pu142a22o-q11.html?size=41,AVANT RUGBY,scarpa da rugby,black white
7057,Scarpe Sportive,41.0,uomo,JOMA,AGUILA - Scarpe da calcetto con tacchetti - turquoise,41.99,41.99,https://www.zalando.it/joma-aguila-scarpe-da-calcetto-con-tacchetti-turquoise-j3342a0kv-l11.html?size=41,AGUILA,scarpe da calcetto con tacchetti,turquoise
7058,Scarpe Sportive,41.0,uomo,JOMA,N10 - Scarpe da calcetto con tacchetti - white,54.99,54.99,https://www.zalando.it/joma-n10-scarpe-da-calcetto-con-tacchetti-white-j3342a0lj-a11.html?size=41,N10,scarpe da calcetto con tacchetti,white
7059,Scarpe Sportive,41.0,uomo,PUMA,CELL GLARE UNISEX - Scarpe da allenamento - black/yellow alert,51.99,64.99,https://www.zalando.it/puma-cell-glare-unisex-scarpe-da-allenamento-blackyellow-alert-pu144a0bl-q13.html?size=41,CELL GLARE UNISEX,scarpe da allenamento,black/yellow alert
7060,Scarpe Sportive,41.0,uomo,PUMA,EASY RIDER MIX - Scarpe da camminata - white-pink fruit,99.99,99.99,https://www.zalando.it/puma-easy-rider-unisex-sneakers-basse-white-pink-fruit-pu115o0tz-a16.html?size=41,EASY RIDER MIX,scarpe da camminata,white-pink fruit
7061,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,SPAWN 7 - Scarpe da basket - black/metallic gold,87.99,109.99,https://www.zalando.it/under-armour-spawn-7-scarpe-da-basket-blackmetallic-gold-un242a0nm-q11.html?size=41,SPAWN 7,scarpe da basket,black/metallic gold
7062,Scarpe Sportive,41.0,uomo,PUMA,DARTER PRO - Scarpe da corsa su strada - black black cool dark gray,59.95,80.0,https://www.zalando.it/puma-scarpe-da-allenamento-black-black-cool-dark-gray-zzo32y902-q11.html?size=41,DARTER PRO,scarpe da corsa su strada,black black cool dark gray
7063,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 8 ULTIMATE - Scarpe da calcetto con tacchetti - white/matte silver,230.0,230.0,https://www.zalando.it/puma-future-8-ultimate-ag-scarpe-da-calcetto-con-tacchetti-whitematte-silver-pu142a1wj-a11.html?size=41,FUTURE 8 ULTIMATE,scarpe da calcetto con tacchetti,white/matte silver
7064,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 8 ULTIMATE - Scarpe da calcetto con tacchetti - white matte silver,193.16,229.95,https://www.zalando.it/puma-future-8-ultimate-fg-scarpe-da-calcetto-con-tacchetti-white-matte-silver-pu142a1w1-a11.html?size=41,FUTURE 8 ULTIMATE,scarpe da calcetto con tacchetti,white matte silver
7065,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,MAGNETICO PRO 4 - Scarpe da calcetto con tacchetti - silica green/high vis yellow,139.99,139.99,https://www.zalando.it/under-armour-magnetico-pro-4-scarpe-da-calcetto-con-tacchetti-silica-greenhigh-vis-yellow-un242a0ml-m11.html?size=41,MAGNETICO PRO 4,scarpe da calcetto con tacchetti,silica green/high vis yellow
7066,Scarpe Sportive,41.0,uomo,PUMA,KING IT - Scarpe da calcetto - black/white,66.99,74.99,https://www.zalando.it/puma-king-21-scarpe-da-calcetto-blackwhite-pu142a181-q11.html?size=41,KING IT,scarpe da calcetto,black/white
7067,Scarpe Sportive,41.0,uomo,JOMA,AGUILA - Scarpe da calcetto con tacchetti - black,41.99,41.99,https://www.zalando.it/joma-aguila-scarpe-da-calcetto-con-tacchetti-black-j3342a0kv-q11.html?size=41,AGUILA,scarpe da calcetto con tacchetti,black
7068,Scarpe Sportive,41.0,uomo,JOMA,MAXIMA - Scarpe da calcetto - blue,49.0,49.0,https://www.zalando.it/joma-maxima-scarpe-da-calcetto-blue-j3342a0k2-k11.html?size=41,MAXIMA,scarpe da calcetto,blue
7069,Scarpe Sportive,41.0,uomo,JOMA,AGUILA - Scarpe da calcetto con tacchetti - coral,31.69,41.99,https://www.zalando.it/joma-aguila-scarpe-da-calcetto-con-tacchetti-coral-j3342a0kv-h11.html?size=41,AGUILA,scarpe da calcetto con tacchetti,coral
7070,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 7 PRO - Scarpe da calcetto con tacchetti - bluemazing- white-electric peppermint,107.95,107.95,https://www.zalando.it/puma-scarpe-da-calcetto-con-tacchetti-bluemazing-white-electric-peppermint-pu144a0d2-k11.html?size=41,FUTURE 7 PRO,scarpe da calcetto con tacchetti,bluemazing- white-electric peppermint
7071,Scarpe Sportive,41.0,uomo,PUMA,ULTRA 5 PRO FG/AG - Scarpe da calcetto con tacchetti - lapis lazuli/white/sunset glow,79.0,79.0,https://www.zalando.it/puma-ultra-5-pro-fgag-scarpe-da-calcetto-con-tacchetti-lapis-lazuliwhitesunset-glow-pu142a1th-k11.html?size=41,ULTRA 5 PRO FG/AG,scarpe da calcetto con tacchetti,lapis lazuli/white/sunset glow
7072,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,FUTR X ELITE - Scarpe da basket - andromeda purple,150.0,150.0,https://www.zalando.it/under-armour-sneakers-alte-andromeda-purple-un244a03j-i11.html?size=41,FUTR X ELITE,scarpe da basket,andromeda purple
7073,Scarpe Sportive,41.0,uomo,MIZUNO,WAVE STEALTH NEO 2 UNISEX - Scarpe da pallamano - neo mint/black/frontier blue,152.99,169.99,https://www.zalando.it/mizuno-sneakers-basse-neo-mintblackfrontier-blue-m2744a00t-m11.html?size=41,WAVE STEALTH NEO 2 UNISEX,scarpe da pallamano,neo mint/black/frontier blue
7074,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,CURRY SPLASH 24 SDE - Scarpe da basket - taupe dusk,110.0,110.0,https://www.zalando.it/under-armour-scarpe-da-basket-taupe-dusk-un244a035-b11.html?size=41,CURRY SPLASH 24 SDE,scarpe da basket,taupe dusk
7075,Scarpe Sportive,41.0,uomo,JOMA,POWERFUL - Scarpe da calcetto con tacchetti - white,49.99,49.99,https://www.zalando.it/joma-powerful-scarpe-da-calcetto-con-tacchetti-white-j3342a0kx-a11.html?size=41,POWERFUL,scarpe da calcetto con tacchetti,white
7076,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - black/white,99.99,99.99,https://www.zalando.it/under-armour-infinite-scarpe-running-neutre-blackwhite-un242a0mg-q11.html?size=41,INFINITE,scarpe da corsa su strada,black/white
7077,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 7 MATCH FG/AG - Scarpe da calcetto con tacchetti - black/white,69.95,89.95,https://www.zalando.it/puma-future-7-match-fgag-scarpe-da-calcetto-con-tacchetti-blackwhite-pu142a1q8-q11.html?size=41,FUTURE 7 MATCH FG/AG,scarpe da calcetto con tacchetti,black/white
7078,Scarpe Sportive,41.0,uomo,PUMA,KING IT - Scarpe da calcetto - black dark crimson,75.0,75.0,https://www.zalando.it/puma-king-it-scarpe-da-calcetto-black-dark-crimson-pu142a181-q14.html?size=41,KING IT,scarpe da calcetto,black dark crimson
7079,Scarpe Sportive,41.0,uomo,PUMA,ELIMINATE TURBO - Scarpe da pallamano - white/bluemazing,101.99,119.99,https://www.zalando.it/puma-eliminate-turbo-scarpe-da-pallamano-whitebluemazing-pu142a1u7-a11.html?size=41,ELIMINATE TURBO,scarpe da pallamano,white/bluemazing
7080,Scarpe Sportive,41.0,uomo,MIZUNO,WAVE LIGHTNING Z8 - Scarpe da pallavolo - black/neon flame/peacock blue,127.99,159.99,https://www.zalando.it/mizuno-wave-lightning-z8-scarpe-da-pallavolo-blackneon-flamepeacock-blue-m2742a0lf-q11.html?size=41,WAVE LIGHTNING Z8,scarpe da pallavolo,black/neon flame/peacock blue
7081,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,SHADOW TURF 3 - Scarpe da calcetto con tacchetti - anthracite/white/racer red,51.99,79.99,https://www.zalando.it/under-armour-shadow-turf-3-scarpe-da-calcetto-con-tacchetti-anthracitewhiteracer-red-un242a0ng-q12.html?size=41,SHADOW TURF 3,scarpe da calcetto con tacchetti,anthracite/white/racer red
7082,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,SONIC 7 - Scarpe da camminata - black,120.0,120.0,https://www.zalando.it/under-armour-scarpe-da-camminata-black-un242a0oq-q11.html?size=41,SONIC 7,scarpe da camminata,black
7083,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 8 MATCH - Scarpe da calcetto con tacchetti - black/silver/fluo green,56.99,94.99,https://www.zalando.it/puma-future-8-match-mg-scarpe-da-calcetto-con-tacchetti-blacksilverfluo-green-pu142a1x1-q11.html?size=41,FUTURE 8 MATCH,scarpe da calcetto con tacchetti,black/silver/fluo green
7084,Scarpe Sportive,41.0,uomo,MIZUNO,BREAK SHOT 5 CC - da tennis per terra battuta - blue/mint,71.99,79.99,https://www.zalando.it/mizuno-break-shot-5-clay-da-tennis-per-terra-battuta-bluemint-m2742a0lb-k11.html?size=41,BREAK SHOT 5 CC,da tennis per terra battuta,blue/mint
7085,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,CURRY SPLASH 24 - Scarpe da basket - high vis yellow,110.0,110.0,https://www.zalando.it/under-armour-sneakers-basse-high-vis-yellow-un244a036-e11.html?size=41,CURRY SPLASH 24,scarpe da basket,high vis yellow
7086,Scarpe Sportive,41.0,uomo,JOMA,AGUILA - Scarpe da calcetto con tacchetti - white,41.99,41.99,https://www.zalando.it/joma-aguila-scarpe-da-calcetto-con-tacchetti-white-j3342a0m6-a11.html?size=41,AGUILA,scarpe da calcetto con tacchetti,white
7087,Scarpe Sportive,41.0,uomo,MIZUNO,WAVE LUMINOUS 3 - Scarpe da pallavolo - mint/black/blue,134.99,149.99,https://www.zalando.it/mizuno-wave-luminous-3-scarpe-da-pallavolo-mintblackblue-m2744a00p-m11.html?size=41,WAVE LUMINOUS 3,scarpe da pallavolo,mint/black/blue
7088,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,CHARGED ROGUE 5 - Scarpe da corsa su strada - black/white,84.99,84.99,https://www.zalando.it/under-armour-charged-rogue-5-scarpe-da-corsa-su-strada-blackwhite-un242a0ne-q11.html?size=41,CHARGED ROGUE 5,scarpe da corsa su strada,black/white
7089,Scarpe Sportive,41.0,uomo,PUMA GOLF,FUSION CLASSIC - Scarpe da golf - navy blazer,139.99,139.99,https://www.zalando.it/puma-golf-fusion-classic-scarpe-da-golf-navy-blazer-pu542a037-k11.html?size=41,FUSION CLASSIC,scarpe da golf,navy blazer
7090,Scarpe Sportive,41.0,uomo,JOMA,TOP FLEX - Scarpe da calcetto - black,100.0,100.0,https://www.zalando.it/joma-top-flex-scarpe-da-calcetto-black-j3342a0ef-q11.html?size=41,TOP FLEX,scarpe da calcetto,black
7091,Scarpe Sportive,41.0,uomo,PUMA,VARION II - Scarpe da pallamano - team royal/white/gum,59.99,59.99,https://www.zalando.it/puma-varion-ii-scarpe-da-pallamano-team-royalwhitegum-pu142a1nk-k12.html?size=41,VARION II,scarpe da pallamano,team royal/white/gum
7092,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,JET '23 - Scarpe da basket - electric blue,58.97,85.0,https://www.zalando.it/under-armour-jet-scarpe-da-basket-electric-blue-un242a0lg-k12.html?size=41,JET '23,scarpe da basket,electric blue
7093,Scarpe Sportive,41.0,uomo,MIZUNO,WAVE LIGHTNING Z8 - Scarpe da pallavolo - white/bellwether blue/bel air blue,143.99,159.99,https://www.zalando.it/mizuno-wave-lightning-z8-scarpe-da-pallavolo-whitebellwether-bluebel-air-blue-m2742a0lf-a11.html?size=41,WAVE LIGHTNING Z8,scarpe da pallavolo,white/bellwether blue/bel air blue
7094,Scarpe Sportive,41.0,uomo,MIZUNO,BREAK SHOT 5 CC - da tennis per terra battuta - white/black,79.99,79.99,https://www.zalando.it/mizuno-break-shot-5-clay-da-tennis-per-terra-battuta-whiteblack-m2742a0lb-a11.html?size=41,BREAK SHOT 5 CC,da tennis per terra battuta,white/black
7095,Scarpe Sportive,41.0,uomo,MIZUNO,WAVE ENFORCE TOUR ALLCOURT - Scarpe da tennis per tutte le superfici - white neo mint vintage indigo,127.99,159.99,https://www.zalando.it/mizuno-wave-enforce-tour-allcourt-scarpe-da-tennis-per-tutte-le-superfici-white-neo-mint-vintage-indigo-m2742a0ld-a11.html?size=41,WAVE ENFORCE TOUR ALLCOURT,scarpe da tennis per tutte le superfici,white neo mint vintage indigo
7096,Scarpe Sportive,41.0,uomo,PUMA,ACCELERATE TURBO - Scarpe da pallamano - glowing red/white/dark crimson/ black,87.99,109.99,https://www.zalando.it/puma-accelerate-turbo-scarpe-da-pallamano-glowing-redwhitedark-crimson-black-pu142a1xc-g11.html?size=41,ACCELERATE TURBO,scarpe da pallamano,glowing red/white/dark crimson/ black
7097,Scarpe Sportive,41.0,uomo,PUMA,SCUDERIA FERRARI HP NEO CAT 3.0 - Scarpe da allenamento - black aged silver,69.95,100.0,https://www.zalando.it/puma-sneakers-basse-black-aged-silver-pu144a0dx-q11.html?size=41,SCUDERIA FERRARI HP NEO CAT 3.0,scarpe da allenamento,black aged silver
7098,Scarpe Sportive,41.0,uomo,PUMA,ULTRA 5 PRO - Scarpe da calcetto con tacchetti - white/black/glowing red,83.99,139.99,https://www.zalando.it/puma-ultra-5-pro-fgag-scarpe-da-calcetto-con-tacchetti-whiteblackglowing-red-pu142a1wv-a11.html?size=41,ULTRA 5 PRO,scarpe da calcetto con tacchetti,white/black/glowing red
7099,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,VELOCITI 4 SE - Scarpe da corsa su strada - white/hyper green,129.99,129.99,https://www.zalando.it/under-armour-velociti-4-se-scarpe-da-corsa-su-strada-whitehyper-green-un242a0mh-a12.html?size=41,VELOCITI 4 SE,scarpe da corsa su strada,white/hyper green
7100,Scarpe Sportive,41.0,uomo,PUMA,ELIMINATE NITRO SQD - Scarpe da pallamano - parisian night/white/glowing red/dark crimson,135.99,159.99,https://www.zalando.it/puma-eliminate-nitro-sqd-scarpe-da-pallamano-parisian-nightwhiteglowing-reddark-crimson-pu142a1xf-k11.html?size=41,ELIMINATE NITRO SQD,scarpe da pallamano,parisian night/white/glowing red/dark crimson
7101,Scarpe Sportive,41.0,uomo,PUMA,PRESSING IV UNISEX - Scarpe da calcetto - white/glowing red/dark crimson/black,38.99,59.99,https://www.zalando.it/puma-pressing-iv-unisex-scarpe-da-calcetto-whiteglowing-reddark-crimsonblack-pu144a0d1-a11.html?size=41,PRESSING IV UNISEX,scarpe da calcetto,white/glowing red/dark crimson/black
7102,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,CHARGED EDGE FITNESS - Scarpe da allenamento - blk gry noir,65.0,65.0,https://www.zalando.it/under-armour-sneakers-basse-blk-gry-noir-un215p008-q11.html?size=41,CHARGED EDGE FITNESS,scarpe da allenamento,blk gry noir
7103,Scarpe Sportive,41.0,uomo,PUMA,SOLARSTRIKE III - Scarpe da pallamano - white/blue horizon,71.99,89.99,https://www.zalando.it/puma-solarstrike-iii-scarpe-da-pallamano-whiteblue-horizon-pu142a1t8-a11.html?size=41,SOLARSTRIKE III,scarpe da pallamano,white/blue horizon
7104,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,INFINITE PRO 2 - Scarpe da camminata - silica green,130.0,130.0,https://www.zalando.it/under-armour-scarpe-da-camminata-silica-green-un242a0ou-m11.html?size=41,INFINITE PRO 2,scarpe da camminata,silica green
7105,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,INFINITE ELITE 2 - Scarpe da corsa su strada - halo gray,160.0,160.0,https://www.zalando.it/under-armour-infinite-elite-2-scarpe-da-corsa-su-strada-halo-gray-un242a0n9-c11.html?size=41,INFINITE ELITE 2,scarpe da corsa su strada,halo gray
7106,Scarpe Sportive,41.0,uomo,MIZUNO,WAVE DIMENSION MID - Scarpe da pallavolo - white/blue,98.99,109.99,https://www.zalando.it/mizuno-wave-dimension-mid-scarpe-da-pallavolo-whiteblue-m2742a0fd-a15.html?size=41,WAVE DIMENSION MID,scarpe da pallavolo,white/blue
7107,Scarpe Sportive,41.0,uomo,MIZUNO,WAVE STEALTH NEO 2 - Scarpe da pallamano - mugen blue/white/estate blue,152.99,169.99,https://www.zalando.it/mizuno-wave-stealth-neo-2-scarpe-da-pallamano-mugen-bluewhiteestate-blue-m2742a0if-k11.html?size=41,WAVE STEALTH NEO 2,scarpe da pallamano,mugen blue/white/estate blue
7108,Scarpe Sportive,41.0,uomo,MIZUNO,WAVE ENFORCE TOUR 2 CC - da tennis per terra battuta - blue/white,159.99,159.99,https://www.zalando.it/mizuno-da-tennis-per-terra-battuta-bluewhite-m2742a0l9-k11.html?size=41,WAVE ENFORCE TOUR 2 CC,da tennis per terra battuta,blue/white
7109,Scarpe Sportive,41.0,uomo,PUMA,PROSPECT UNISEX - Scarpe da allenamento - loden green/black/green glare,55.99,69.99,https://www.zalando.it/puma-prospect-unisex-scarpe-da-allenamento-loden-greenblackgreen-glare-pu144a0bz-m11.html?size=41,PROSPECT UNISEX,scarpe da allenamento,loden green/black/green glare
7110,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,INFINITE ELITE 2 - Scarpe da corsa su strada - ares red/castlerock/black,159.99,159.99,https://www.zalando.it/under-armour-infinite-elite-2-scarpe-da-corsa-su-strada-ares-redcastlerockblack-un242a0n9-g11.html?size=41,INFINITE ELITE 2,scarpe da corsa su strada,ares red/castlerock/black
7111,Scarpe Sportive,41.0,uomo,MIZUNO,MORELIA NEO IV Β ELITE - Scarpe da calcio con tacchetti - galaxy silver/cool gray,210.0,210.0,https://www.zalando.it/mizuno-morelia-neo-iv-elite-scarpe-da-calcio-con-tacchetti-galaxy-silvercool-gray-m2742a0jt-d11.html?size=41,MORELIA NEO IV Β ELITE,scarpe da calcio con tacchetti,galaxy silver/cool gray
